timestamp,capacity_wh,power_watts,temperature_c,humidity_pct,cloud_cover_pct,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration_s,precipitation_mm,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,capacity_wh_lag_1h,capacity_wh_lag_2h,capacity_wh_lag_3h,capacity_wh_lag_6h,capacity_wh_lag_12h,capacity_wh_lag_24h,capacity_wh_rolling_mean_6h,capacity_wh_rolling_std_6h,capacity_wh_rolling_mean_12h,capacity_wh_rolling_std_12h,capacity_wh_rolling_mean_24h,capacity_wh_rolling_std_24h,power_watts_rolling_mean_6h,power_watts_rolling_std_6h,power_watts_rolling_mean_12h,power_watts_rolling_std_12h,power_watts_rolling_mean_24h,power_watts_rolling_std_24h,capacity_change,capacity_next_hour
2025-10-22 11:00:00,288.0,0.0,13.0,80,59,244.0,119.0,125.0,3600.0,0.1,11,2,10,295,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,288.0,272.0,224.0,160.0,160.0,229.33333333333334,234.66666666666666,56.94441734415664,197.33333333333334,54.72133260827461,181.77777777777774,42.02169518647376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0
2025-10-22 12:00:00,272.0,0.0,13.4,77,97,278.0,140.0,138.0,3600.0,0.2,12,2,10,295,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,288.0,288.0,272.0,160.0,160.0,202.66666666666669,253.33333333333334,44.589983927621134,206.66666666666666,57.26705118579367,184.66666666666666,45.739020223599006,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,256.0
2025-10-22 13:00:00,256.0,0.0,12.3,78,96,302.0,154.0,148.0,3600.0,0.0,13,2,10,295,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,272.0,288.0,288.0,176.0,160.0,176.0,266.6666666666667,24.088724886666952,214.66666666666666,56.859209429703164,188.0,47.94199393651666,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,192.0
2025-10-22 14:00:00,192.0,0.0,13.6,76,100,279.0,169.0,110.0,3600.0,0.2,14,2,10,295,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,256.0,272.0,288.0,224.0,160.0,176.0,261.3333333333333,36.01481176773692,217.33333333333334,54.77446872625573,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,160.0
2025-10-22 15:00:00,160.0,0.0,12.4,80,100,88.0,4.0,84.0,0.0,0.1,15,2,10,295,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,192.0,256.0,272.0,272.0,160.0,160.0,242.66666666666666,53.94317998288106,217.33333333333334,54.77446872625573,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,160.0
2025-10-22 16:00:00,160.0,0.0,12.2,81,100,54.0,2.0,52.0,0.0,0.0,16,2,10,295,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,192.0,256.0,288.0,160.0,160.0,221.33333333333334,57.61481291009696,217.33333333333334,54.77446872625573,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 17:00:00,160.0,0.0,11.3,85,100,28.0,1.0,27.0,0.0,0.0,17,2,10,295,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,192.0,288.0,160.0,160.0,200.0,51.34978091480802,217.33333333333334,54.77446872625573,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 18:00:00,160.0,0.0,11.1,86,100,0.0,0.0,0.0,0.0,0.0,18,2,10,295,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,272.0,160.0,160.0,181.33333333333334,38.753924532431895,217.33333333333334,54.77446872625573,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 19:00:00,160.0,0.0,10.4,94,99,0.0,0.0,0.0,0.0,0.0,19,2,10,295,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,256.0,176.0,160.0,165.33333333333334,13.063945294795419,216.0,56.051923979639874,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
2025-10-22 20:00:00,160.0,0.0,10.1,94,98,0.0,0.0,0.0,0.0,0.0,20,2,10,295,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,160.0,160.0,160.0,192.0,224.0,160.0,160.0,0.0,210.66666666666666,58.224226968348496,188.66666666666666,47.87907473105295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
